Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement
3203016,16864,Missan,Al-Mejar Al-Kabir,Hay Al-Hasan Al-Askarey,?? ????? ???????,31.5890060807,47.1591255213,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3203017,15997,Missan,Al-Mejar Al-Kabir,Hay Al-Hussain,?? ??????,31.5841076605,47.1745878792,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3203018,24536,Missan,Al-Mejar Al-Kabir,Hay Al-Hussain-Al Adil,????? ?????-?? ??????,31.4879969436,47.1147961873,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3203020,16210,Missan,Al-Mejar Al-Kabir,Hay al-sinaah,?? ???????,31.5758556732,47.1591282974,4,24,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
3204002,16773,Missan,Ali Al-Gharbi,Al-fakhriyah,???????,32.4612861845,46.6886530385,5,30,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0
3204003,16881,Missan,Ali Al-Gharbi,Hay Al Batool,?? ??????,32.4760191213,46.6927463388,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
3204006,22504,Missan,Ali Al-Gharbi,Hay Al Salam,????? ??? ??????-?? ??????,32.1203880809,46.7304774912,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3204007,16833,Missan,Ali Al-Gharbi,Hay Al-Mualmin-Ali Al Sharqi,????? ??? ??????-?? ????????,32.1189818443,46.7335791338,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3204011,16834,Missan,Ali Al-Gharbi,Hay Ramadhan-Ali Al Sharqi,????? ??? ??????-?? ?????,32.1240153119,46.7347364104,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3204012,15808,Missan,Ali Al-Gharbi,Najadiya,?? ????????,32.4782765212,46.6844933275,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0
3205001,24808,Missan,Amara,Eye of Missan camp,???? ???? ?????,31.8844787870,47.1678702906,17,102,0,0,0,0,0,1,0,0,3,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0
3205002,24532,Missan,Amara,Al Hay Al JameI,???? ???????,31.8070592126,47.1798427496,120,720,8,1,0,0,0,1,0,0,11,0,0,0,81,0,18,0,0,0,0,46,0,0,0,0,0,72,0,2,0,0,3,41,43,16,4,0,13,0
3205003,21620,Missan,Amara,Al Mudathra,???? ??????? ,31.7857350975,47.1861363578,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3205005,24291,Missan,Amara,Al Rahma 2,?? ?????? 2,31.8863477489,47.1658789459,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3205006,22208,Missan,Amara,Al Salam,?? ??????,31.8781183893,47.1470733639,13,78,0,0,1,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,4,6,2,0,0,0,0
3205008,24416,Missan,Amara,Al-Imarat Al Jadeda,???????? ???????,31.8438911811,47.1254099160,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
3205009,24290,Missan,Amara,Al-Rahma 1,?? ?????? 1,31.8901408229,47.1269619025,4,24,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0
3205010,16835,Missan,Amara,Hay 15 Sahaban,?? 15 ?????,31.8449049303,47.1328003239,11,66,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,1,5,4,0,0,0,1,0
3205011,24289,Missan,Amara,Hay 17 Rabe Al Awal,?? 17 ???? ?????,31.8434987823,47.1377398632,3,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3205012,24370,Missan,Amara,Hay Al Baqer,?? ??????,31.8325571297,47.1156913508,3,18,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
3205013,16889,Missan,Amara,Hay Al Hussain-Al Kumayt,????? ????-?? ??????,32.0349833940,46.8756388477,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3205014,24369,Missan,Amara,Hay Al Jamaiat,?? ????????,31.8720394559,47.1212240774,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3205016,16505,Missan,Amara,Hay al jidedah,?? ???????,31.8433001273,47.1524492375,3,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0
3205017,24371,Missan,Amara,Hay Al Jihad,?? ??????,31.8627022570,47.1753804396,2,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3205018,16568,Missan,Amara,Hay al karamah,?? ???????,31.8602720448,47.1590430879,3,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3205019,20844,Missan,Amara,Hay Al Karar,?? ??????,31.8498908635,47.1219636966,10,60,1,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,1,4,2,2,0,0,1,0
3205020,24781,Missan,Amara,Hay Al Khalij,?? ??????,31.8351626024,47.1211537533,2,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3205021,16499,Missan,Amara,Hay al moaalimen al-qadem,?? ???????? ??????,31.8359041074,47.1360644884,2,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
3205022,24292,Missan,Amara,Hay Al Mulmin Al Jadid,?? ???????? ??????,31.8643097486,47.1416946128,3,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
3205026,15991,Missan,Amara,Hay Al Rasool,?? ??????,31.8191876588,47.1242429875,9,54,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,4,4,0,0,0,0
3205029,16859,Missan,Amara,Hay Al Urooba,?? ???????,31.8498836551,47.1624499653,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
3205030,16473,Missan,Amara,Hay al-wehdah,?? ??????,31.8188527599,47.1308543812,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
3205031,16825,Missan,Amara,Hay Al-Ameer,?? ??????,31.8275145348,47.1236591041,6,36,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0
3205033,16830,Missan,Amara,Hay Al-Amen,?? ??????,31.8247607863,47.1441023983,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3205035,16822,Missan,Amara,Hay Al-Dafas,???? ??????,31.8552482827,47.1214875206,5,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3205036,23872,Missan,Amara,Hay Al-Dawanim,?? ???????,31.8406441156,47.1099835262,3,18,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0
3205037,16497,Missan,Amara,Hay aleskan,?? ???????,31.8360005831,47.1450232342,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3205039,16816,Missan,Amara,Hay Al-Ghader,?? ??????,31.8648203345,47.1548423518,12,72,3,1,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,6,0,1,0,0,0,5,0,0,0,0,3,3,4,2,0,0,0,0
3205040,24547,Missan,Amara,Hay Al-Hadi,?? ??????,31.8305884302,47.1346074622,4,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0
3205041,16808,Missan,Amara,Hay Al-Hasan Al-Askry,?? ????? ???????,31.8214932238,47.1712476240,6,36,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,3,0,0,2,0,1,0
3205042,16552,Missan,Amara,Hay al-hussain al-jaded,?? ?????? ??????,31.8371354625,47.1669853621,5,30,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,1,1,0,0,0,0
3205043,16532,Missan,Amara,Hay Al-hussan Al-qadem,?? ?????? ??????,31.8368547410,47.1609145682,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3205045,16852,Missan,Amara,Hay Al-Kafat,?? ????????,31.8475930486,47.1405719407,4,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0
3205046,16836,Missan,Amara,Hay Al-Khadhraa,?? ???????,31.8420063425,47.1269977000,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3205047,16807,Missan,Amara,Hay Al-Mahmoudia,?? ?????????,31.8466202182,47.1539412967,5,30,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0
3205048,16850,Missan,Amara,Hay Al-Montadhar,?? ???????,31.8248253688,47.1244854759,5,30,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,0,0
3205049,16845,Missan,Amara,Hay Al-Nafot,?? ?????,31.8231898686,47.1551228905,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0
3205050,16851,Missan,Amara,Hay Al-Rafidain,?? ????????,31.8527225638,47.1528018080,2,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
3205052,16817,Missan,Amara,Hay Al-Sadiq,?? ??????,31.8609316264,47.1704192771,5,30,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0
3205053,16862,Missan,Amara,Hay Al-Sadir,?? ?????,31.8539072443,47.2087375611,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3205054,16848,Missan,Amara,Hay Al-Shahedain,?? ????????,31.8455808889,47.1217170171,4,24,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0
3205055,16593,Missan,Amara,Hay Al-Shuhadaa,?? ???????,31.8692535876,47.1288836884,3,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0
3205057,16457,Missan,Amara,Hay al-yarmok,?? ???????,31.8466974003,47.1526435576,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3205058,16838,Missan,Amara,Hay Al-Zahraa,?? ???????,31.8745274622,47.1434424002,5,30,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
3205059,24486,Missan,Amara,Hay Al-Zahraa-Al Kumayt,????? ????-?? ???????,32.0330089763,46.8848531741,3,18,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
3205060,16844,Missan,Amara,Hay Awasha,?? ?????,31.8318130943,47.1522849629,9,54,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,1,1,7,0,0,0,0
3205063,16813,Missan,Amara,Hay Nahawnd,?? ??????,31.8750447873,47.1333811060,5,30,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0
3205065,22826,Missan,Amara,Hay Sayed Jamil,?? ??? ????,31.8518373091,47.1738935262,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3205066,24199,Missan,Amara,Hay Shabanah,?? ???????,31.8448530044,47.1453401539,4,24,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
3205068,22889,Missan,Amara,Kusiba 1 village,???? ????? 1,31.8110790390,47.1550897911,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0
3205071,28411,Missan,Amara,Hay Al-Sadiq,?? ??????,32.0377307954,46.8721660670,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3206003,21220,Missan,Qal'at Saleh,Hay Al Ghadeer,?? ??????,31.5289852123,47.2945328074,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3206004,21369,Missan,Qal'at Saleh,Hay Al Hurria,?? ??????,31.5186842532,47.2894357249,3,18,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0
3206005,15777,Missan,Qal'at Saleh,Hay Al Husayniyah,?? ????????,31.5186434932,47.2954647943,5,30,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0
3206006,21370,Missan,Qal'at Saleh,Hay Al Sadir,?? ?????,31.5204271502,47.2897831379,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3206007,23622,Missan,Qal'at Saleh,Hay Al-Ameer,?? ??????,31.5313461668,47.2890618325,10,60,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,6,3,0,0,0,1,0
3206009,24548,Missan,Qal'at Saleh,Hay Al-Shuhadaa,?? ???????,31.5232698036,47.2981963648,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3206011,21371,Missan,Qal'at Saleh,Hay Al-Zahraa-Qalat Saleh,?? ???????-???? ????,31.5254807874,47.2914322730,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
3301004,27229,Muthanna,Al-Khidhir,Albo Resha,???? ????,31.1848940095,45.5550998356,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3301005,27300,Muthanna,Al-Khidhir,Hay Al Zahra,?? ???????,31.1968094716,45.5264918972,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
3301006,27301,Muthanna,Al-Khidhir,Hay Al Riyadh,?? ??????,31.1843688414,45.5374086555,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
3301022,33679,Muthanna,Al-Khidhir,Hay Al-Firdous,?? ???????,31.1868410000,45.5493670000,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3302001,1394,Muthanna,Al-Rumaitha,Al Hilal,??????,31.4111045608,45.1664134674,7,42,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,5,1,1,0,0,0,0
3302005,25976,Muthanna,Al-Rumaitha,Al-Warka-Al-Shuhada,?? ???????,31.4740041224,45.2846730687,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,0,0,0
3302006,1885,Muthanna,Al-Rumaitha,Hay al-hussain,?? ??????,31.5280914539,45.2034770697,4,24,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0
3302007,27228,Muthanna,Al-Rumaitha,Al Warkaa-Hay Al Zahra,?? ???????-???????,31.4611658966,45.2856041305,12,72,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,10,2,0,0,0,0,0
3302008,1888,Muthanna,Al-Rumaitha,Al-hay al-askary,?? ???????,31.5330013214,45.2009215951,4,24,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,0
3302009,2006,Muthanna,Al-Rumaitha,Al Halaichia,?????????,31.5438008169,45.1996604539,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3302011,1991,Muthanna,Al-Rumaitha,Al-Muthlem Village,???? ??????,31.5396761661,45.1840558648,5,30,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,0,0,0,0
3302014,29681,Muthanna,Al-Rumaitha,Al-Hala,?????,31.4711198257,45.2846912574,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
3302015,1803,Muthanna,Al-Rumaitha,Al Athar,??????,31.4950363711,45.2007239498,8,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,1,0,0,0,0
3302021,2026,Muthanna,Al-Rumaitha,Al Ardhyat,?????????,31.5565597499,45.1477304567,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3302022,1874,Muthanna,Al-Rumaitha,Al-Shuhada,?? ???????,31.5296785673,45.2130398154,3,18,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0
3304002,26083,Muthanna,Al-Samawa,Al Mamlaha,???????,31.2638196861,45.0641841721,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3304003,25496,Muthanna,Al-Samawa,Al Maredh,???????,31.2827080954,45.3010622878,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3304005,25430,Muthanna,Al-Samawa,Al Zahra,???????,31.3499329705,45.2964147739,25,150,0,0,1,0,0,1,0,0,1,0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,1,9,6,1,4,0,4,0
3304006,1492,Muthanna,Al-Samawa,Al-haydariyah,????????,31.3044929132,45.2826445643,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3304008,2033,Muthanna,Al-Samawa,Al-Samawa-Al Maaly,?? ?????,31.2756489404,45.2670294978,6,36,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,2,0,0,0
3304009,1480,Muthanna,Al-Samawa,Al-Samawa-Al-Hay Al-Askary,?? ???????,31.2974922638,45.2589664422,6,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,4,1,0,0,0
3304010,25784,Muthanna,Al-Samawa,Al-Samawa-Hay Al-Hakim,?? ??????,31.2974679144,45.2760022413,6,36,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,2,1,0,0,0,0
3304011,21433,Muthanna,Al-Samawa,Al-Shuhada,?? ???????,31.3048471324,45.3034662176,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
3304013,2045,Muthanna,Al-Samawa,Hay 9 Nissan,?? 9 ?????,31.3085472817,45.3072568495,4,24,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0
3304015,1485,Muthanna,Al-Samawa,Hay Al-Sadir,?? ?????,31.3067668816,45.2618992701,4,24,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0
3304019,2060,Muthanna,Al-Samawa,Hay Al Gharbi ,?? ??????,31.3194831507,45.2781591564,11,66,1,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,1,1,6,3,0,0,0,0
3304020,1586,Muthanna,Al-Samawa,Hay Al Mualmeen,?? ????????,31.3164926134,45.2751221415,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3304023,1562,Muthanna,Al-Samawa,Hay 270 Dar,270 ?? ???,31.2974207243,45.2637618128,2,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3304024,1570,Muthanna,Al-Samawa,Hay Al Bani,?? ?? ????,31.3094498869,45.2753586788,3,18,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0
3304025,1611,Muthanna,Al-Samawa,Hay Al Tamiem,?? ???????,31.3302066643,45.2928289957,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
3304026,2010,Muthanna,Al-Samawa,Hay Al Jarboaia,?????????,31.3571784133,45.2743936703,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,2,2,0,0,0,0
3304033,21317,Muthanna,Al-Samawa,Hay Alhussein,?? ??????,31.3160120789,45.2622540761,7,42,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,3,1,0,1,0,2,0
3304035,29574,Muthanna,Al-Samawa,Hay Al Entesar,?? ????????,31.3365433412,45.2780591603,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3304036,29575,Muthanna,Al-Samawa,Hay Dor Al Shareka,?? ??? ??????,31.3037680881,45.3007897083,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3304038,1573,Muthanna,Al-Samawa,Hay Saed Jabar,?? ??? ????,31.3062663563,45.3109077550,4,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0
3304039,29573,Muthanna,Al-Samawa,Hay Alabeiad,?? ?? ????,31.3181711733,45.2944189589,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
